644255,non,we,we 've tried every solution on the support page,1
1007457,when,(missing),came on bottom,0
1417417,non,This new version,This new version is so glitchy,0
190526,non,I,I 'd way rather take the extra time to use the browser instead,1
1397268,non,I,I tested the same file on all three,1
1160044,out,(missing),"Also , there is an annoying problem",0
857767,non,I,I found this is normal to farm new players,0
1398831,before,the loading screen,the loading screen appears,2
710144,out,the app,once the app used to load up,0
1267432,non,I,I will close a game,1
864443,non,(missing),crying in your soup snowflake,0
27658,after,(missing),going through security,1
1126871,out,The 1 star,The 1 star is for waiting a ridiculously long time to fix a problem,2
199286,out,I,I will change the review,0
377450,out,you,you ca n't use it,0
400802,out,(missing),comes up,-1
1143729,whenever,I,I go to my messages,1
281219,until,the auto play ads,the auto play ads started,2
253524,non,(missing),Deleted the app,1
470991,when,iPhone,iPhone has their own emojis,0
1417285,until,you,you made me use different apps to edit,2
261792,then,I,automatically another snapchat will be opened,2
444577,non,I,"So instead of using mobile ordering , which is the only reason I come to Starbucks , I come inside",0
892341,non,I,Well I love weather,0
541665,non,It,It became a game of chance,0
857874,out,the cost,whatever the cost may be,0
524156,while,(missing),playing the game,1
1314107,whenever,I,I open up the app,1
614922,non,ERROR,Just says ERROR,2
59532,while,I,I did it,0
972181,out,This app,This app is terrible,0
1220193,when,I,I use most popular,1
3024,out,you,because you ca nt scroll back up,2
1200535,whenever,I,wo n't let me touch anything,2
1284318,non,I,I will just have to delete the game,1
524630,non,they,they would rather monopolize,0
335787,non,I,I can clearly see the wifi icon on my phone working,1
1050696,when,I,I try to use the new account to login,1
860937,non,I,"when I want to see what is happening now , not two weeks ago",0
1093268,out,(missing),get help to fix this problem in the app,0
1318211,when,I,I do play it,1
639579,after,I,I click on links,1
56515,non,(missing),Ok so first of all one of my notafacations stays there,2
390714,non,the lives system,"Also , the lives system is ruining the game for me",0
1223275,non,the clever developers,to offset the other,0
529335,out,i,because i ca nt depend on the app working,2
295953,when,it,it was in the drop down menu on the left,2
26257,non,All I 've been having,All I 've been having are problems,0
53088,out,nothing,as nothing happens,2
846756,when,the app,the app updated to the new set up,2
1110670,non,IT,IT JUST CRASHES,2
245603,out,spin wheel,spin wheel does n't work,2
575491,non,I,I had different amounts of Stardust on each different kind of Pokemon,0
603502,non,(missing),Please spend time investing in manpower,0
337285,non,(missing),still did n't work,2
352976,non,I,reinstall it,1
907023,until,THEY,THEY UPDATE,-1
1317657,out,I,I 'm getting emails about friend requests,2
744833,out,The bigger issue with the app,The bigger issue with the app is there 's no way to close our advertisements,2
1401147,non,you,like you are turning pages in a book,0
838920,when,you,you are done playing,1
1037636,non,the lastest update,the lastest update has made it unusable,2
840545,whenever,I,I open the app it freezes,0
945957,non,(missing),Just got a new iPod,1
805705,non,Their Help section in the app,Their Help section in the app also really needs work,0
1432823,non,It,It gets in the way sometimes,2
621267,non,(missing),Needs the ability to enter unlimited destinations,0
590693,non,I,I 've been consistent,0
41214,non,I,record them,0
133491,out,This,This is too frustrating to continue like this,0
772436,whenever,I,I use it,0
771442,non,I,I use to love thus app,0
1229111,when,My app,attempting to open over and over again for the last week or so,0
334051,non,we,we ca n't mark the workout ( see above,2
740576,non,MS OneDrive and,MS OneDrive and are superior by ease of use,0
572080,non,Niantic,if Niantic would make more of a statement about these issues other than,0
427274,non,It,It always tells me it 's my friends birthday,2
146166,non,I,Now I have to scroll,1
892868,non,that,that was too much work for a stupid app,0
902416,out,(missing),Have had a month now,0
611814,when,I,I try to use the filters it crashes,0
655650,out,(missing),to vote for liberal candidates,0
1555,then,Facebook,Facebook would be MySpace right now,0
422253,out,it,it asks me to leave a review,2
890509,non,It,It takes forever to comment or like a status,2
787959,out,Your guys,Your guys alert work for a month,0
505130,non,I,I 'm completely furious,0
1330029,out,it,now it does nothing but crash,2
860979,after,I,I switched to Fox,1
703350,non,(missing),to find what I 'm looking for,1
1369583,when,I,I add a song to my playlist it deletes or either,0
1212973,out,I,I 'm going to delete this app,1
728163,out,I,"This was my own fault , I signed up for the trial",1
1242741,then,the amount on the check,the amount on the check did not match up-- it did--,2
565287,out,(missing),Holding out on outside sites,0
547327,when,it,it first came out,0
1296154,non,You,You have to actually log out,2
535343,non,it,"Tho the latest update has corrected many of the bugs and , it completely destroyed the Pokemon catching experience",0
307079,out,crashes,is crashes,2
598778,non,I,so that I can not select it on the map,2
890904,non,(missing),Getting a new code from the PNC website is a pain,2
1415209,out,the messages,the messages stay,2
693366,non,(missing),wo n't connect sometimes,2
1235039,then,I,I ran out of lives,1
1090006,before,I,I liked it better,0
705695,out,(missing),try the free version,0
1203296,non,the whole limited lives thing,the whole limited lives thing is annoying,0
1359715,until,(missing),this is fixed,0
769059,non,the App,Now the App does n't always start up,2
200522,non,i,i could n't get new stations,2
507558,out,the bugs,the bugs effecting players everywhere,2
74807,until,I,I find where I was,1
665717,then,I,I have to open another app,1
268586,non,(missing),there are some major bugs that need to be fixed,0
609671,when,I,I upload a picture,1
583217,non,it,it 's not terrible Internet,0
173919,when,it,it was simple,0
132521,non,they,not include a HealthKit link,2
1343719,non,I,I do n't want to do that,0
626762,before,I,I can even attempt to upload data,1
453735,out,(missing),"It 's the only app on my phone that does n't give me the option to only use it , please fix this",0
1426749,when,you,"you find the hidden setting to switch to "" most recent",1
1432611,then,(missing),measure how long it takes,0
32474,when,it,it was optional,0
1049386,non,(missing),re - install the app,1
483117,non,I,I have already deleted the app,0
100145,out,I,so I can barely avoid them,0
1150243,when,I,I have full service,1
448191,when,(missing),booked the hotel,1
763277,out,I,I can no longer select Apple Maps in the app,2
740155,non,I,to run in background,0
100343,out,The game,The game was really fun initially,0
172237,non,(missing),texting it to friends,0
1175612,non,(I),thinking of leaving the bank altogether after customer service experiences,1
360409,out,it,it wo n't come up,2
1058187,non,(missing),"Just make maybe one more update to fix all the prior problems , like the one where it refuses to load any online friends",0
835719,when,I,I try to sign in on facebook again,1
677086,when,you,you only get 3 of the 24 levels,0
1129981,non,I,I realize that the USA Today is the print version of sound - bite ' journalism,0
259797,out,This app,This app has completely failed in sending,2
610467,out,(missing),making it nearly impossible to turn back on without the use of a charger,0
555970,non,Niantic,because Niantic clearly is not worried about/ capable of making the game any better,0
1166622,when,App,logged in,2
404570,then,it,went back to the home screen,2
417228,out,it,Every single time you get to a good length it lags,2
356940,out,it,has ads again,2
1039025,out,I,if I want,-1
